Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
4,AddRmsNorm,AI_VECTOR_CORE,23,13513,2.080,1764309614931393.410	,1764309614931395.490	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13514,25.940,1764309614931395.510	,1764309614931421.450	
4,SwiGlu,AI_VECTOR_CORE,23,13515,4.060,1764309614931421.470	,1764309614931425.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13516,597.260,1764309614931425.550	,1764309614932022.810	
4,AddRmsNorm,AI_VECTOR_CORE,23,13517,2.480,1764309614932022.830	,1764309614932025.310	
4,trans_TransData_1,AI_VECTOR_CORE,23,13518,11.600,1764309614932025.330	,1764309614932036.930	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13519,578.980,1764309614932036.970	,1764309614932615.950	
4,rope_custom_true_half,AI_CORE,23,13520,4.900,1764309614932615.970	,1764309614932620.870	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13521,1.960,1764309614932620.890	,1764309614932622.850	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13522,18.760,1764309614932622.870	,1764309614932641.630	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13522,16.440,1764309614932624.090	,1764309614932640.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13523,587.720,1764309614932641.650	,1764309614933229.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,13524,2.600,1764309614933229.390	,1764309614933231.990	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13525,26.040,1764309614933232.010	,1764309614933258.050	
4,SwiGlu,AI_VECTOR_CORE,23,13526,5.020,1764309614933258.070	,1764309614933263.090	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13527,590.340,1764309614933263.110	,1764309614933853.450	
4,AddRmsNorm,AI_VECTOR_CORE,23,13528,2.000,1764309614933853.470	,1764309614933855.470	
4,trans_TransData_1,AI_VECTOR_CORE,23,13529,11.480,1764309614933855.490	,1764309614933866.970	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13530,584.780,1764309614933866.990	,1764309614934451.770	
4,rope_custom_true_half,AI_CORE,23,13531,4.300,1764309614934451.790	,1764309614934456.090	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13532,1.980,1764309614934456.130	,1764309614934458.110	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13533,19.080,1764309614934458.130	,1764309614934477.210	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13533,16.960,1764309614934459.090	,1764309614934476.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13534,589.260,1764309614934477.230	,1764309614935066.490	
4,AddRmsNorm,AI_VECTOR_CORE,23,13535,2.000,1764309614935066.510	,1764309614935068.510	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13536,25.340,1764309614935068.530	,1764309614935093.870	
4,SwiGlu,AI_VECTOR_CORE,23,13537,4.620,1764309614935093.910	,1764309614935098.530	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13538,588.320,1764309614935098.570	,1764309614935686.890	
4,AddRmsNorm,AI_VECTOR_CORE,23,13539,2.040,1764309614935686.930	,1764309614935688.970	
4,trans_TransData_1,AI_VECTOR_CORE,23,13540,10.500,1764309614935688.990	,1764309614935699.490	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13541,8.900,1764309614935699.510	,1764309614935708.410	
4,rope_custom_true_half,AI_CORE,23,13542,5.300,1764309614935708.430	,1764309614935713.730	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13543,2.180,1764309614935713.750	,1764309614935715.930	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13544,582.080,1764309614935715.950	,1764309614936298.030	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13544,580.040,1764309614935717.370	,1764309614936297.410	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13545,13.980,1764309614936298.050	,1764309614936312.030	
4,AddRmsNorm,AI_VECTOR_CORE,23,13546,2.980,1764309614936312.050	,1764309614936315.030	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13547,590.360,1764309614936315.050	,1764309614936905.410	
4,SwiGlu,AI_VECTOR_CORE,23,13548,4.880,1764309614936905.430	,1764309614936910.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13549,568.080,1764309614936910.330	,1764309614937478.410	
4,AddRmsNorm,AI_VECTOR_CORE,23,13550,2.760,1764309614937478.430	,1764309614937481.190	
4,trans_TransData_1,AI_VECTOR_CORE,23,13551,11.480,1764309614937481.210	,1764309614937492.690	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13552,558.160,1764309614937492.710	,1764309614938050.870	
4,rope_custom_true_half,AI_CORE,23,13553,4.440,1764309614938050.890	,1764309614938055.330	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13554,2.140,1764309614938055.370	,1764309614938057.510	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13555,18.100,1764309614938057.550	,1764309614938075.650	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13555,16.020,1764309614938058.710	,1764309614938074.730	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13556,566.420,1764309614938075.670	,1764309614938642.090	
4,AddRmsNorm,AI_VECTOR_CORE,23,13557,1.940,1764309614938642.110	,1764309614938644.050	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13558,25.840,1764309614938644.070	,1764309614938669.910	
4,SwiGlu,AI_VECTOR_CORE,23,13559,4.340,1764309614938669.930	,1764309614938674.270	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13560,568.260,1764309614938674.290	,1764309614939242.550	
4,AddRmsNorm,AI_VECTOR_CORE,23,13561,1.920,1764309614939242.570	,1764309614939244.490	
4,trans_TransData_1,AI_VECTOR_CORE,23,13562,11.660,1764309614939244.530	,1764309614939256.190	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13563,9.720,1764309614939256.210	,1764309614939265.930	
4,rope_custom_true_half,AI_CORE,23,13564,4.680,1764309614939265.950	,1764309614939270.630	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13565,2.480,1764309614939270.650	,1764309614939273.130	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13566,562.900,1764309614939273.170	,1764309614939836.070	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13566,560.720,1764309614939274.150	,1764309614939834.870	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13567,11.740,1764309614939836.090	,1764309614939847.830	
4,AddRmsNorm,AI_VECTOR_CORE,23,13568,2.160,1764309614939847.850	,1764309614939850.010	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13569,582.500,1764309614939850.030	,1764309614940432.530	
4,SwiGlu,AI_VECTOR_CORE,23,13570,4.800,1764309614940432.550	,1764309614940437.350	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13571,585.760,1764309614940437.390	,1764309614941023.150	
4,AddRmsNorm,AI_VECTOR_CORE,23,13572,2.140,1764309614941023.170	,1764309614941025.310	
4,trans_TransData_1,AI_VECTOR_CORE,23,13573,10.480,1764309614941025.330	,1764309614941035.810	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13574,582.820,1764309614941035.830	,1764309614941618.650	
4,rope_custom_true_half,AI_CORE,23,13575,4.520,1764309614941618.670	,1764309614941623.190	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13576,2.220,1764309614941623.210	,1764309614941625.430	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13577,19.300,1764309614941625.450	,1764309614941644.750	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13577,17.060,1764309614941626.610	,1764309614941643.670	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13578,586.600,1764309614941644.770	,1764309614942231.370	
4,AddRmsNorm,AI_VECTOR_CORE,23,13579,2.160,1764309614942231.390	,1764309614942233.550	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13580,27.900,1764309614942233.570	,1764309614942261.470	
4,SwiGlu,AI_VECTOR_CORE,23,13581,4.440,1764309614942261.490	,1764309614942265.930	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13582,591.720,1764309614942265.950	,1764309614942857.670	
4,AddRmsNorm,AI_VECTOR_CORE,23,13583,2.100,1764309614942857.690	,1764309614942859.790	
4,trans_TransData_1,AI_VECTOR_CORE,23,13584,13.580,1764309614942859.810	,1764309614942873.390	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13585,574.620,1764309614942873.430	,1764309614943448.050	
4,rope_custom_true_half,AI_CORE,23,13586,4.420,1764309614943448.070	,1764309614943452.490	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13587,2.060,1764309614943452.510	,1764309614943454.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13588,17.800,1764309614943454.590	,1764309614943472.390	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13588,15.560,1764309614943456.050	,1764309614943471.610	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13589,588.300,1764309614943472.410	,1764309614944060.710	
4,AddRmsNorm,AI_VECTOR_CORE,23,13590,2.160,1764309614944060.730	,1764309614944062.890	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13591,25.020,1764309614944062.910	,1764309614944087.930	
4,SwiGlu,AI_VECTOR_CORE,23,13592,3.900,1764309614944087.950	,1764309614944091.850	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13593,593.820,1764309614944091.870	,1764309614944685.690	
4,AddRmsNorm,AI_VECTOR_CORE,23,13594,2.640,1764309614944685.730	,1764309614944688.370	
4,trans_TransData_1,AI_VECTOR_CORE,23,13595,10.980,1764309614944688.410	,1764309614944699.390	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13596,8.620,1764309614944699.410	,1764309614944708.030	
4,rope_custom_true_half,AI_CORE,23,13597,5.740,1764309614944708.050	,1764309614944713.790	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13598,3.160,1764309614944713.810	,1764309614944716.970	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13599,603.980,1764309614944716.990	,1764309614945320.970	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13599,602.200,1764309614944718.010	,1764309614945320.210	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13600,13.680,1764309614945320.990	,1764309614945334.670	
4,AddRmsNorm,AI_VECTOR_CORE,23,13601,2.020,1764309614945334.690	,1764309614945336.710	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13602,629.280,1764309614945336.730	,1764309614945966.010	
4,SwiGlu,AI_VECTOR_CORE,23,13603,5.000,1764309614945966.030	,1764309614945971.030	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13604,612.960,1764309614945971.050	,1764309614946584.010	
4,AddRmsNorm,AI_VECTOR_CORE,23,13605,2.000,1764309614946584.030	,1764309614946586.030	
4,trans_TransData_1,AI_VECTOR_CORE,23,13606,10.660,1764309614946586.050	,1764309614946596.710	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13607,606.800,1764309614946596.730	,1764309614947203.530	
4,rope_custom_true_half,AI_CORE,23,13608,4.800,1764309614947203.550	,1764309614947208.350	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13609,2.000,1764309614947208.370	,1764309614947210.370	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13610,21.180,1764309614947210.390	,1764309614947231.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13610,18.760,1764309614947211.590	,1764309614947230.350	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13611,611.140,1764309614947231.590	,1764309614947842.730	
4,AddRmsNorm,AI_VECTOR_CORE,23,13612,2.060,1764309614947842.770	,1764309614947844.830	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13613,25.960,1764309614947844.850	,1764309614947870.810	
4,SwiGlu,AI_VECTOR_CORE,23,13614,6.320,1764309614947870.830	,1764309614947877.150	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13615,610.420,1764309614947877.170	,1764309614948487.590	
4,AddRmsNorm,AI_VECTOR_CORE,23,13616,2.280,1764309614948487.610	,1764309614948489.890	
4,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,23,13617,8.660,1764309614948489.910	,1764309614948498.570	
4,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,23,13618,1071.340,1764309614948498.590	,1764309614949569.930	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,13619,8.660,1764309614949569.950	,1764309614949578.610	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,13620,9.500,1764309614949578.630	,1764309614949588.130	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,13621,94.140,1764309614949588.150	,1764309614949682.290	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,13622,307.060,1764309614949682.310	,1764309614949989.370	
4,aclnnSort_SortAiCore_Sort,MIX_AIV,23,13622,304.820,1764309614949683.590	,1764309614949988.410	
4,aclnnSort_CastAiCore_Cast,AI_VECTOR_CORE,23,13623,8.340,1764309614949989.510	,1764309614949997.850	
4,aclnnCumsum_CumsumAiCore_MemSet,AI_VECTOR_CORE,23,13624,14.040,1764309614949997.870	,1764309614950011.910	
4,aclnnCumsum_CumsumAiCore_Cumsum,AI_VECTOR_CORE,23,13625,690.740,1764309614950011.930	,1764309614950702.670	
4,aclnnRsubs_SubAiCore_Sub,AI_VECTOR_CORE,23,13626,2.100,1764309614950702.690	,1764309614950704.790	
4,aclnnLeTensor_LessEqualAiCore_LessEqual,AI_VECTOR_CORE,23,13627,10.740,1764309614950704.810	,1764309614950715.550	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13628,1.580,1764309614950715.570	,1764309614950717.150	
4,N/A,MEMCPY_ASYNC,23,13629,0.560,1764309614950717.170	,1764309614950717.730	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,13630,8.300,1764309614950717.750	,1764309614950726.050	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,13631,23.140,1764309614950726.070	,1764309614950749.210	
4,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,MIX_AIV,23,13631,20.900,1764309614950727.410	,1764309614950748.310	
4,aclnnReduceSum_CastAiCore_Cast,AI_VECTOR_CORE,23,13632,1.420,1764309614950749.250	,1764309614950750.670	
4,aclnnGather_GatherElements_GatherElements,AI_VECTOR_CORE,23,13633,20.200,1764309614950750.690	,1764309614950770.890	
4,aclnnLtTensor_LessAiCore_Less,AI_VECTOR_CORE,23,13634,12.260,1764309614950770.910	,1764309614950783.170	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,13635,18.340,1764309614950783.190	,1764309614950801.530	
4,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,AI_VECTOR_CORE,23,13636,10.180,1764309614950801.550	,1764309614950811.730	
4,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,AI_VECTOR_CORE,23,13637,66.840,1764309614950811.750	,1764309614950878.590	
4,N/A,MEMCPY_ASYNC,23,13638,2.280,1764309614950878.610	,1764309614950880.890	
4,aclnnInplaceUniform_DSARandomUniform_DSARandomUniform,DSA_SQE,23,13639,15.380,1764309614950881.050	,1764309614950896.430	
4,aclnnNeg_NegAiCore_Neg,AI_VECTOR_CORE,23,13640,8.620,1764309614950896.450	,1764309614950905.070	
4,aclnnAdds_AddAiCore_Add,AI_VECTOR_CORE,23,13641,7.740,1764309614950905.110	,1764309614950912.850	
4,aclnnGeScalar_GreaterEqual_GreaterEqual,AI_VECTOR_CORE,23,13642,10.480,1764309614950912.890	,1764309614950923.370	
4,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,AI_VECTOR_CORE,23,13643,6.160,1764309614950923.390	,1764309614950929.550	
4,aclnnLog_LogAiCore_Log,AI_VECTOR_CORE,23,13644,8.540,1764309614950929.570	,1764309614950938.110	
4,aclnnInplaceMuls_MulAiCore_Mul,AI_VECTOR_CORE,23,13645,7.720,1764309614950938.130	,1764309614950945.850	
4,aclnnDiv_RealDivAiCore_RealDiv,AI_VECTOR_CORE,23,13646,8.140,1764309614950945.870	,1764309614950954.010	
4,aclnnArgMax_ArgMaxV2AiCore_ArgMaxV2,AI_VECTOR_CORE,23,13647,27.260,1764309614950954.030	,1764309614950981.290	
4,aclnnArgMax_CastAiCore_Cast,AI_VECTOR_CORE,23,13648,1.340,1764309614950981.310	,1764309614950982.650	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,13649,1.740,1764309614950982.670	,1764309614950984.410	
4,N/A,MEMCPY_ASYNC,40,2120,3.040,1764309614952258.670	,1764309614952261.710	
4,aes_cipher_kernel_npu,AI_CORE,40,2121,390.240,1764309614952261.870	,1764309614952652.110	
4,N/A,MEMCPY_ASYNC,40,2122,0.540,1764309614952652.130	,1764309614952652.670	
4,N/A,EVENT_RECORD,40,2123,0.020,1764309614952652.690	,1764309614952652.710	
4,N/A,MEMCPY_ASYNC,40,2124,2.500,1764309615002645.670	,1764309615002648.170	
4,aes_cipher_kernel_npu,AI_CORE,40,2125,2.880,1764309615002648.330	,1764309615002651.210	
4,N/A,MEMCPY_ASYNC,40,2126,0.620,1764309615002653.610	,1764309615002654.230	
4,N/A,MEMCPY_ASYNC,40,2127,2.140,1764309615002672.330	,1764309615002674.470	
4,N/A,EVENT_RECORD,40,2128,0.020,1764309615002675.190	,1764309615002675.210	
4,N/A,MEMCPY_ASYNC,40,2129,2.320,1764309615053049.150	,1764309615053051.470	
4,aes_cipher_kernel_npu,AI_CORE,40,2130,2.680,1764309615053062.630	,1764309615053065.310	
4,N/A,MEMCPY_ASYNC,40,2131,0.540,1764309615053066.570	,1764309615053067.110	
4,N/A,MEMCPY_ASYNC,40,2132,3.320,1764309615053088.370	,1764309615053091.690	
4,N/A,EVENT_RECORD,40,2133,0.020,1764309615053092.390	,1764309615053092.410	
4,N/A,MEMCPY_ASYNC,40,2134,2.180,1764309615103510.930	,1764309615103513.110	
4,aes_cipher_kernel_npu,AI_CORE,40,2135,2.860,1764309615103513.270	,1764309615103516.130	
4,N/A,MEMCPY_ASYNC,40,2136,0.560,1764309615103530.310	,1764309615103530.870	
4,N/A,MEMCPY_ASYNC,40,2137,2.200,1764309615103539.830	,1764309615103542.030	
4,N/A,EVENT_RECORD,40,2138,0.020,1764309615103561.490	,1764309615103561.510	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13650,1.980,1764309615153581.030	,1764309615153583.010	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13651,1.640,1764309615153595.050	,1764309615153596.690	
4,N/A,MEMCPY_ASYNC,40,2139,2.820,1764309615153972.710	,1764309615153975.530	
4,aes_cipher_kernel_npu,AI_CORE,40,2140,2.580,1764309615153976.230	,1764309615153978.810	
4,N/A,MEMCPY_ASYNC,40,2141,0.560,1764309615153984.170	,1764309615153984.730	
4,N/A,MEMCPY_ASYNC,40,2142,2.320,1764309615153997.990	,1764309615154000.310	
4,N/A,EVENT_RECORD,40,2143,0.020,1764309615154003.030	,1764309615154003.050	
4,N/A,MEMCPY_ASYNC,40,2144,2.420,1764309615204413.990	,1764309615204416.410	
4,aes_cipher_kernel_npu,AI_CORE,40,2145,1.960,1764309615204416.570	,1764309615204418.530	
4,N/A,MEMCPY_ASYNC,40,2146,0.540,1764309615204418.610	,1764309615204419.150	
4,N/A,MEMCPY_ASYNC,40,2147,2.300,1764309615204433.270	,1764309615204435.570	
4,N/A,EVENT_RECORD,40,2148,0.020,1764309615204453.170	,1764309615204453.190	
4,N/A,MEMCPY_ASYNC,40,2149,4.160,1764309615254771.950	,1764309615254776.110	
4,aes_cipher_kernel_npu,AI_CORE,40,2150,1.960,1764309615254776.270	,1764309615254778.230	
4,N/A,MEMCPY_ASYNC,40,2151,0.540,1764309615254778.270	,1764309615254778.810	
4,N/A,MEMCPY_ASYNC,40,2152,3.080,1764309615254786.450	,1764309615254789.530	
4,N/A,EVENT_RECORD,40,2153,0.000,1764309615254790.250	,1764309615254790.250	
4,N/A,MEMCPY_ASYNC,40,2154,2.180,1764309615305238.590	,1764309615305240.770	
4,aes_cipher_kernel_npu,AI_CORE,40,2155,1.820,1764309615305240.930	,1764309615305242.750	
4,N/A,MEMCPY_ASYNC,40,2156,0.580,1764309615305256.550	,1764309615305257.130	
4,N/A,MEMCPY_ASYNC,40,2157,2.160,1764309615305264.790	,1764309615305266.950	
4,N/A,EVENT_RECORD,40,2158,0.020,1764309615305280.110	,1764309615305280.130	
4,N/A,MEMCPY_ASYNC,40,2159,2.340,1764309615355766.090	,1764309615355768.430	
4,aes_cipher_kernel_npu,AI_CORE,40,2160,2.020,1764309615355776.490	,1764309615355778.510	
4,N/A,MEMCPY_ASYNC,40,2161,0.660,1764309615355781.870	,1764309615355782.530	
4,N/A,MEMCPY_ASYNC,40,2162,2.780,1764309615355814.470	,1764309615355817.250	
4,N/A,EVENT_RECORD,40,2163,0.020,1764309615355817.970	,1764309615355817.990	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13652,9.020,1764309615405982.190	,1764309615405991.210	
4,N/A,MEMCPY_ASYNC,40,2164,2.180,1764309615407262.090	,1764309615407264.270	
4,aes_cipher_kernel_npu,AI_CORE,40,2165,2.760,1764309615407329.850	,1764309615407332.610	
4,N/A,MEMCPY_ASYNC,40,2166,0.600,1764309615407347.890	,1764309615407348.490	
4,N/A,MEMCPY_ASYNC,40,2167,2.280,1764309615407365.370	,1764309615407367.650	
4,N/A,EVENT_RECORD,40,2168,0.020,1764309615407370.790	,1764309615407370.810	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13653,1.600,1764309615457261.210	,1764309615457262.810	
4,N/A,MEMCPY_ASYNC,23,13654,0.540,1764309615457293.010	,1764309615457293.550	
4,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,23,13655,1.600,1764309615457309.790	,1764309615457311.390	
4,aclnnCast_CastAiCore_Cast,AI_VECTOR_CORE,23,13656,1.440,1764309615457325.490	,1764309615457326.930	
4,aclnnEmbedding_GatherV2AiCore_GatherV2,AI_VECTOR_CORE,23,13657,8.340,1764309615457329.730	,1764309615457338.070	
4,RmsNorm,AI_VECTOR_CORE,23,13658,6.280,1764309615457356.470	,1764309615457362.750	
4,trans_TransData_1,AI_VECTOR_CORE,23,13659,14.620,1764309615457439.110	,1764309615457453.730	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13660,9.740,1764309615457499.970	,1764309615457509.710	
4,rope_custom_true_half,AI_CORE,23,13661,4.800,1764309615457620.250	,1764309615457625.050	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13662,3.220,1764309615457906.030	,1764309615457909.250	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13663,20.340,1764309615458085.950	,1764309615458106.290	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13663,18.260,1764309615458086.930	,1764309615458105.190	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13664,501.060,1764309615458210.010	,1764309615458711.070	
4,AddRmsNorm,AI_VECTOR_CORE,23,13665,2.340,1764309615458711.090	,1764309615458713.430	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13666,28.820,1764309615458713.450	,1764309615458742.270	
4,SwiGlu,AI_VECTOR_CORE,23,13667,6.020,1764309615458742.290	,1764309615458748.310	
4,aclnnMatmulWeightNz_MatMulCommon_MatMulV2,AI_CORE,23,13668,615.380,1764309615458748.330	,1764309615459363.710	
4,AddRmsNorm,AI_VECTOR_CORE,23,13669,1.900,1764309615459363.750	,1764309615459365.650	
4,trans_TransData_1,AI_VECTOR_CORE,23,13670,13.360,1764309615459365.670	,1764309615459379.030	
4,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,23,13671,599.160,1764309615459379.050	,1764309615459978.210	
4,rope_custom_true_half,AI_CORE,23,13672,4.640,1764309615459978.230	,1764309615459982.870	
4,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,23,13673,2.680,1764309615459982.890	,1764309615459985.570	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13674,18.000,1764309615459985.610	,1764309615460003.610	
4,PagedAttentionMaskNdKernel,MIX_AIC,23,13674,16.060,1764309615459986.670	,1764309615460002.730	
